itinerary_id,origin,destination,departure_date,return_date,price_raw,price_formatted,currency,outbound_duration,return_duration,outbound_stops,return_stops,outbound_carriers,return_carriers,outbound_departure,outbound_arrival,return_departure,return_arrival,score,is_self_transfer,search_key
"9436-2607092100--32672,-32652-1-14325-2607101315|14325-2607162240--32652-1-9436-2607172255",AMD,MRU,2026-07-09,2026-07-16,79740.0,"₹79,740",INR,1065,1365,1,1,"Air India, Air Mauritius",Air Mauritius,2026-07-09T21:00:00,2026-07-10T13:15:00,2026-07-16T22:40:00,2026-07-17T22:55:00,0.367725,False,AMD-MRU_2026-07-09_2026-07-16
"9436-2607092100--32672,-32652-1-14325-2607101315|14325-2607172240--32652-1-9436-2607182255",AMD,MRU,2026-07-09,2026-07-17,79740.0,"₹79,740",INR,1065,1365,1,1,"Air India, Air Mauritius",Air Mauritius,2026-07-09T21:00:00,2026-07-10T13:15:00,2026-07-17T22:40:00,2026-07-18T22:55:00,0.365878,False,AMD-MRU_2026-07-09_2026-07-17
"9436-2607102100--32672,-32652-1-14325-2607111315|14325-2607162240--32652-1-9436-2607172255",AMD,MRU,2026-07-10,2026-07-16,79740.0,"₹79,740",INR,1065,1365,1,1,"Air India, Air Mauritius",Air Mauritius,2026-07-10T21:00:00,2026-07-11T13:15:00,2026-07-16T22:40:00,2026-07-17T22:55:00,0.335046,False,AMD-MRU_2026-07-10_2026-07-16
"9436-2607102100--32672,-32652-1-14325-2607111315|14325-2607172240--32652-1-9436-2607182255",AMD,MRU,2026-07-10,2026-07-17,79740.0,"₹79,740",INR,1065,1365,1,1,"Air India, Air Mauritius",Air Mauritius,2026-07-10T21:00:00,2026-07-11T13:15:00,2026-07-17T22:40:00,2026-07-18T22:55:00,0.335046,False,AMD-MRU_2026-07-10_2026-07-17
"10075-2607090040--30643,-32213-1-14325-2607090830|14325-2607150930--32672-0-10075-2607151720",BOM,MRU,2026-07-09,2026-07-15,79743.0,"₹79,743",INR,560,380,1,0,"Akasa Air, IndiGo",Air India,2026-07-09T00:40:00,2026-07-09T08:30:00,2026-07-15T09:30:00,2026-07-15T17:20:00,0.460091,False,BOM-MRU_2026-07-09_2026-07-15
10075-2607081950--32213-1-14325-2607090830|14325-2607160345--32139-1-10075-2607170140,BOM,MRU,2026-07-08,2026-07-16,79785.0,"₹79,785",INR,850,1225,1,1,IndiGo,Kenya Airways,2026-07-08T19:50:00,2026-07-09T08:30:00,2026-07-16T03:45:00,2026-07-17T01:40:00,0.243772,False,BOM-MRU_2026-07-08_2026-07-16
10957-2607082205--32348-1-14325-2607090925|14325-2607172150--32348-1-10957-2607181445,DEL,MRU,2026-07-08,2026-07-17,79814.0,"₹79,814",INR,770,925,1,1,Emirates,Emirates,2026-07-08T22:05:00,2026-07-09T09:25:00,2026-07-17T21:50:00,2026-07-18T14:45:00,0.533022,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607081625--32348-1-14325-2607090925|14325-2607172150--32348-1-10957-2607181445,DEL,MRU,2026-07-08,2026-07-17,79814.0,"₹79,814",INR,1110,925,1,1,Emirates,Emirates,2026-07-08T16:25:00,2026-07-09T09:25:00,2026-07-17T21:50:00,2026-07-18T14:45:00,0.443966,False,DEL-MRU_2026-07-08_2026-07-17
"10957-2607092300--32672,-32652-1-14325-2607101315|14325-2607152100--32652-0-10957-2607160615",DEL,MRU,2026-07-09,2026-07-15,79827.0,"₹79,827",INR,945,465,1,0,"Air India, Air Mauritius",Air Mauritius,2026-07-09T23:00:00,2026-07-10T13:15:00,2026-07-15T21:00:00,2026-07-16T06:15:00,0.60221,False,DEL-MRU_2026-07-09_2026-07-15
10957-2607081625--32348-1-14325-2607090925|14325-2607151830--32348-1-10957-2607160905,DEL,MRU,2026-07-08,2026-07-15,79904.0,"₹79,904",INR,1110,785,1,1,Emirates,Emirates,2026-07-08T16:25:00,2026-07-09T09:25:00,2026-07-15T18:30:00,2026-07-16T09:05:00,0.418958,False,DEL-MRU_2026-07-08_2026-07-15
10957-2607081625--32348-1-14325-2607090925|14325-2607151615--32348-1-10957-2607160905,DEL,MRU,2026-07-08,2026-07-15,79904.0,"₹79,904",INR,1110,920,1,1,Emirates,Emirates,2026-07-08T16:25:00,2026-07-09T09:25:00,2026-07-15T16:15:00,2026-07-16T09:05:00,0.391096,False,DEL-MRU_2026-07-08_2026-07-15
10957-2607081625--32348-1-14325-2607090925|14325-2607152150--32348-1-10957-2607161445,DEL,MRU,2026-07-08,2026-07-15,79904.0,"₹79,904",INR,1110,925,1,1,Emirates,Emirates,2026-07-08T16:25:00,2026-07-09T09:25:00,2026-07-15T21:50:00,2026-07-16T14:45:00,0.390136,False,DEL-MRU_2026-07-08_2026-07-15
10957-2607081100--32348-1-14325-2607090925|14325-2607151615--32348-1-10957-2607160905,DEL,MRU,2026-07-08,2026-07-15,79904.0,"₹79,904",INR,1435,920,1,1,Emirates,Emirates,2026-07-08T11:00:00,2026-07-09T09:25:00,2026-07-15T16:15:00,2026-07-16T09:05:00,0.337123,False,DEL-MRU_2026-07-08_2026-07-15
10957-2607081100--32348-1-14325-2607090925|14325-2607152150--32348-1-10957-2607161445,DEL,MRU,2026-07-08,2026-07-15,79904.0,"₹79,904",INR,1435,925,1,1,Emirates,Emirates,2026-07-08T11:00:00,2026-07-09T09:25:00,2026-07-15T21:50:00,2026-07-16T14:45:00,0.336409,False,DEL-MRU_2026-07-08_2026-07-15
10957-2607081625--32348-1-14325-2607090925|14325-2607161830--32348-1-10957-2607170905,DEL,MRU,2026-07-08,2026-07-16,79904.0,"₹79,904",INR,1110,785,1,1,Emirates,Emirates,2026-07-08T16:25:00,2026-07-09T09:25:00,2026-07-16T18:30:00,2026-07-17T09:05:00,0.472524,False,DEL-MRU_2026-07-08_2026-07-16
10957-2607081625--32348-1-14325-2607090925|14325-2607161615--32348-1-10957-2607170905,DEL,MRU,2026-07-08,2026-07-16,79904.0,"₹79,904",INR,1110,920,1,1,Emirates,Emirates,2026-07-08T16:25:00,2026-07-09T09:25:00,2026-07-16T16:15:00,2026-07-17T09:05:00,0.4411,False,DEL-MRU_2026-07-08_2026-07-16
10957-2607081625--32348-1-14325-2607090925|14325-2607162150--32348-1-10957-2607171445,DEL,MRU,2026-07-08,2026-07-16,79904.0,"₹79,904",INR,1110,925,1,1,Emirates,Emirates,2026-07-08T16:25:00,2026-07-09T09:25:00,2026-07-16T21:50:00,2026-07-17T14:45:00,0.440016,False,DEL-MRU_2026-07-08_2026-07-16
10957-2607081100--32348-1-14325-2607090925|14325-2607172150--32348-1-10957-2607182025,DEL,MRU,2026-07-08,2026-07-17,79904.0,"₹79,904",INR,1435,1265,1,1,Emirates,Emirates,2026-07-08T11:00:00,2026-07-09T09:25:00,2026-07-17T21:50:00,2026-07-18T20:25:00,0.334242,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607092205--32348-1-14325-2607100925|14325-2607151615--32348-1-10957-2607160905,DEL,MRU,2026-07-09,2026-07-15,79904.0,"₹79,904",INR,770,920,1,1,Emirates,Emirates,2026-07-09T22:05:00,2026-07-10T09:25:00,2026-07-15T16:15:00,2026-07-16T09:05:00,0.457269,False,DEL-MRU_2026-07-09_2026-07-15
10957-2607092205--32348-1-14325-2607100925|14325-2607152150--32348-1-10957-2607161445,DEL,MRU,2026-07-09,2026-07-15,79904.0,"₹79,904",INR,770,925,1,1,Emirates,Emirates,2026-07-09T22:05:00,2026-07-10T09:25:00,2026-07-15T21:50:00,2026-07-16T14:45:00,0.45592,False,DEL-MRU_2026-07-09_2026-07-15
10957-2607091625--32348-1-14325-2607100925|14325-2607151615--32348-1-10957-2607160905,DEL,MRU,2026-07-09,2026-07-15,79904.0,"₹79,904",INR,1110,920,1,1,Emirates,Emirates,2026-07-09T16:25:00,2026-07-10T09:25:00,2026-07-15T16:15:00,2026-07-16T09:05:00,0.380682,False,DEL-MRU_2026-07-09_2026-07-15
10957-2607091625--32348-1-14325-2607100925|14325-2607152150--32348-1-10957-2607161445,DEL,MRU,2026-07-09,2026-07-15,79904.0,"₹79,904",INR,1110,925,1,1,Emirates,Emirates,2026-07-09T16:25:00,2026-07-10T09:25:00,2026-07-15T21:50:00,2026-07-16T14:45:00,0.379747,False,DEL-MRU_2026-07-09_2026-07-15
10957-2607091100--32348-1-14325-2607100925|14325-2607151830--32348-1-10957-2607160905,DEL,MRU,2026-07-09,2026-07-15,79904.0,"₹79,904",INR,1435,785,1,1,Emirates,Emirates,2026-07-09T11:00:00,2026-07-10T09:25:00,2026-07-15T18:30:00,2026-07-16T09:05:00,0.348101,False,DEL-MRU_2026-07-09_2026-07-15
10957-2607091100--32348-1-14325-2607100925|14325-2607151615--32348-1-10957-2607160905,DEL,MRU,2026-07-09,2026-07-15,79904.0,"₹79,904",INR,1435,920,1,1,Emirates,Emirates,2026-07-09T11:00:00,2026-07-10T09:25:00,2026-07-15T16:15:00,2026-07-16T09:05:00,0.328146,False,DEL-MRU_2026-07-09_2026-07-15
10957-2607091100--32348-1-14325-2607100925|14325-2607152150--32348-1-10957-2607161445,DEL,MRU,2026-07-09,2026-07-15,79904.0,"₹79,904",INR,1435,925,1,1,Emirates,Emirates,2026-07-09T11:00:00,2026-07-10T09:25:00,2026-07-15T21:50:00,2026-07-16T14:45:00,0.327451,False,DEL-MRU_2026-07-09_2026-07-15
10957-2607091625--32348-1-14325-2607100925|14325-2607161830--32348-1-10957-2607170905,DEL,MRU,2026-07-09,2026-07-16,79904.0,"₹79,904",INR,1110,785,1,1,Emirates,Emirates,2026-07-09T16:25:00,2026-07-10T09:25:00,2026-07-16T18:30:00,2026-07-17T09:05:00,0.470067,False,DEL-MRU_2026-07-09_2026-07-16
10957-2607091625--32348-1-14325-2607100925|14325-2607161615--32348-1-10957-2607170905,DEL,MRU,2026-07-09,2026-07-16,79904.0,"₹79,904",INR,1110,920,1,1,Emirates,Emirates,2026-07-09T16:25:00,2026-07-10T09:25:00,2026-07-16T16:15:00,2026-07-17T09:05:00,0.438806,False,DEL-MRU_2026-07-09_2026-07-16
10957-2607091625--32348-1-14325-2607100925|14325-2607172150--32348-1-10957-2607182025,DEL,MRU,2026-07-09,2026-07-17,79904.0,"₹79,904",INR,1110,1265,1,1,Emirates,Emirates,2026-07-09T16:25:00,2026-07-10T09:25:00,2026-07-17T21:50:00,2026-07-18T20:25:00,0.377593,False,DEL-MRU_2026-07-09_2026-07-17
10957-2607102205--32348-1-14325-2607110925|14325-2607151615--32348-1-10957-2607160905,DEL,MRU,2026-07-10,2026-07-15,79904.0,"₹79,904",INR,770,920,1,1,Emirates,Emirates,2026-07-10T22:05:00,2026-07-11T09:25:00,2026-07-15T16:15:00,2026-07-16T09:05:00,0.472758,False,DEL-MRU_2026-07-10_2026-07-15
10957-2607102205--32348-1-14325-2607110925|14325-2607152150--32348-1-10957-2607161445,DEL,MRU,2026-07-10,2026-07-15,79904.0,"₹79,904",INR,770,925,1,1,Emirates,Emirates,2026-07-10T22:05:00,2026-07-11T09:25:00,2026-07-15T21:50:00,2026-07-16T14:45:00,0.471364,False,DEL-MRU_2026-07-10_2026-07-15
10957-2607101625--32348-1-14325-2607110925|14325-2607152150--32348-1-10957-2607161445,DEL,MRU,2026-07-10,2026-07-15,79904.0,"₹79,904",INR,1110,925,1,1,Emirates,Emirates,2026-07-10T16:25:00,2026-07-11T09:25:00,2026-07-15T21:50:00,2026-07-16T14:45:00,0.39261,False,DEL-MRU_2026-07-10_2026-07-15
10957-2607101100--32348-1-14325-2607111710|14325-2607151615--32348-1-10957-2607160905,DEL,MRU,2026-07-10,2026-07-15,79904.0,"₹79,904",INR,1900,920,1,1,Emirates,Emirates,2026-07-10T11:00:00,2026-07-11T17:10:00,2026-07-15T16:15:00,2026-07-16T09:05:00,0.28332,False,DEL-MRU_2026-07-10_2026-07-15
10957-2607101100--32348-1-14325-2607111710|14325-2607152150--32348-1-10957-2607161445,DEL,MRU,2026-07-10,2026-07-15,79904.0,"₹79,904",INR,1900,925,1,1,Emirates,Emirates,2026-07-10T11:00:00,2026-07-11T17:10:00,2026-07-15T21:50:00,2026-07-16T14:45:00,0.282818,False,DEL-MRU_2026-07-10_2026-07-15
10957-2607102205--32348-1-14325-2607110925|14325-2607161830--32348-1-10957-2607170905,DEL,MRU,2026-07-10,2026-07-16,79904.0,"₹79,904",INR,770,785,1,1,Emirates,Emirates,2026-07-10T22:05:00,2026-07-11T09:25:00,2026-07-16T18:30:00,2026-07-17T09:05:00,0.585163,False,DEL-MRU_2026-07-10_2026-07-16
10957-2607102205--32348-1-14325-2607110925|14325-2607161615--32348-1-10957-2607170905,DEL,MRU,2026-07-10,2026-07-16,79904.0,"₹79,904",INR,770,920,1,1,Emirates,Emirates,2026-07-10T22:05:00,2026-07-11T09:25:00,2026-07-16T16:15:00,2026-07-17T09:05:00,0.538419,False,DEL-MRU_2026-07-10_2026-07-16
10957-2607102205--32348-1-14325-2607110925|14325-2607162150--32348-1-10957-2607171445,DEL,MRU,2026-07-10,2026-07-16,79904.0,"₹79,904",INR,770,925,1,1,Emirates,Emirates,2026-07-10T22:05:00,2026-07-11T09:25:00,2026-07-16T21:50:00,2026-07-17T14:45:00,0.536831,False,DEL-MRU_2026-07-10_2026-07-16
10957-2607101625--32348-1-14325-2607110925|14325-2607161830--32348-1-10957-2607170905,DEL,MRU,2026-07-10,2026-07-16,79904.0,"₹79,904",INR,1110,785,1,1,Emirates,Emirates,2026-07-10T16:25:00,2026-07-11T09:25:00,2026-07-16T18:30:00,2026-07-17T09:05:00,0.480173,False,DEL-MRU_2026-07-10_2026-07-16
10957-2607101625--32348-1-14325-2607110925|14325-2607161615--32348-1-10957-2607170905,DEL,MRU,2026-07-10,2026-07-16,79904.0,"₹79,904",INR,1110,920,1,1,Emirates,Emirates,2026-07-10T16:25:00,2026-07-11T09:25:00,2026-07-16T16:15:00,2026-07-17T09:05:00,0.448241,False,DEL-MRU_2026-07-10_2026-07-16
10957-2607101625--32348-1-14325-2607110925|14325-2607162150--32348-1-10957-2607171445,DEL,MRU,2026-07-10,2026-07-16,79904.0,"₹79,904",INR,1110,925,1,1,Emirates,Emirates,2026-07-10T16:25:00,2026-07-11T09:25:00,2026-07-16T21:50:00,2026-07-17T14:45:00,0.447139,False,DEL-MRU_2026-07-10_2026-07-16
10957-2607101100--32348-1-14325-2607111710|14325-2607161830--32348-1-10957-2607170905,DEL,MRU,2026-07-10,2026-07-16,79904.0,"₹79,904",INR,1900,785,1,1,Emirates,Emirates,2026-07-10T11:00:00,2026-07-11T17:10:00,2026-07-16T18:30:00,2026-07-17T09:05:00,0.338893,False,DEL-MRU_2026-07-10_2026-07-16
10957-2607101100--32348-1-14325-2607111710|14325-2607161615--32348-1-10957-2607170905,DEL,MRU,2026-07-10,2026-07-16,79904.0,"₹79,904",INR,1900,920,1,1,Emirates,Emirates,2026-07-10T11:00:00,2026-07-11T17:10:00,2026-07-16T16:15:00,2026-07-17T09:05:00,0.32267,False,DEL-MRU_2026-07-10_2026-07-16
10957-2607101100--32348-1-14325-2607111710|14325-2607162150--32348-1-10957-2607171445,DEL,MRU,2026-07-10,2026-07-16,79904.0,"₹79,904",INR,1900,925,1,1,Emirates,Emirates,2026-07-10T11:00:00,2026-07-11T17:10:00,2026-07-16T21:50:00,2026-07-17T14:45:00,0.322099,False,DEL-MRU_2026-07-10_2026-07-16
10957-2607102205--32348-1-14325-2607110925|14325-2607172150--32348-1-10957-2607182025,DEL,MRU,2026-07-10,2026-07-17,79904.0,"₹79,904",INR,770,1265,1,1,Emirates,Emirates,2026-07-10T22:05:00,2026-07-11T09:25:00,2026-07-17T21:50:00,2026-07-18T20:25:00,0.450568,False,DEL-MRU_2026-07-10_2026-07-17
10957-2607101625--32348-1-14325-2607110925|14325-2607172150--32348-1-10957-2607182025,DEL,MRU,2026-07-10,2026-07-17,79904.0,"₹79,904",INR,1110,1265,1,1,Emirates,Emirates,2026-07-10T16:25:00,2026-07-11T09:25:00,2026-07-17T21:50:00,2026-07-18T20:25:00,0.386066,False,DEL-MRU_2026-07-10_2026-07-17
10957-2607101100--32348-1-14325-2607111710|14325-2607172150--32348-1-10957-2607182025,DEL,MRU,2026-07-10,2026-07-17,79904.0,"₹79,904",INR,1900,1265,1,1,Emirates,Emirates,2026-07-10T11:00:00,2026-07-11T17:10:00,2026-07-17T21:50:00,2026-07-18T20:25:00,0.289702,False,DEL-MRU_2026-07-10_2026-07-17
10957-2607092205--32348-1-14325-2607100925|14325-2607171615--32348-1-10957-2607180905,DEL,MRU,2026-07-09,2026-07-17,79906.0,"₹79,906",INR,770,920,1,1,Emirates,Emirates,2026-07-09T22:05:00,2026-07-10T09:25:00,2026-07-17T16:15:00,2026-07-18T09:05:00,0.530628,False,DEL-MRU_2026-07-09_2026-07-17
10957-2607091625--32348-1-14325-2607100925|14325-2607171615--32348-1-10957-2607180905,DEL,MRU,2026-07-09,2026-07-17,79906.0,"₹79,906",INR,1110,920,1,1,Emirates,Emirates,2026-07-09T16:25:00,2026-07-10T09:25:00,2026-07-17T16:15:00,2026-07-18T09:05:00,0.441755,False,DEL-MRU_2026-07-09_2026-07-17
10957-2607092205--32348-1-14325-2607100925|14325-2607171830--32348-1-10957-2607190225,DEL,MRU,2026-07-09,2026-07-17,79906.0,"₹79,906",INR,770,1825,1,1,Emirates,Emirates,2026-07-09T22:05:00,2026-07-10T09:25:00,2026-07-17T18:30:00,2026-07-19T02:25:00,0.345573,False,DEL-MRU_2026-07-09_2026-07-17
10957-2607091625--32348-1-14325-2607101710|14325-2607171830--32348-1-10957-2607190225,DEL,MRU,2026-07-09,2026-07-17,79906.0,"₹79,906",INR,1575,1825,1,1,Emirates,Emirates,2026-07-09T16:25:00,2026-07-10T17:10:00,2026-07-17T18:30:00,2026-07-19T02:25:00,0.263754,False,DEL-MRU_2026-07-09_2026-07-17
9436-2607090440--32348-1-14325-2607091430|14325-2607150930--32672-1-9436-2607152255,AMD,MRU,2026-07-09,2026-07-15,79907.0,"₹79,907",INR,680,715,1,1,Emirates,Air India,2026-07-09T04:40:00,2026-07-09T14:30:00,2026-07-15T09:30:00,2026-07-15T22:55:00,0.650859,False,AMD-MRU_2026-07-09_2026-07-15
9436-2607090440--32348-1-14325-2607091430|14325-2607170930--32672-1-9436-2607172255,AMD,MRU,2026-07-09,2026-07-17,79907.0,"₹79,907",INR,680,715,1,1,Emirates,Air India,2026-07-09T04:40:00,2026-07-09T14:30:00,2026-07-17T09:30:00,2026-07-17T22:55:00,0.659745,False,AMD-MRU_2026-07-09_2026-07-17
10957-2607090820--32652-0-14325-2607091420|14325-2607150930--32213-1-10957-2607152215,DEL,MRU,2026-07-09,2026-07-15,79909.0,"₹79,909",INR,450,675,0,1,Air Mauritius,IndiGo,2026-07-09T08:20:00,2026-07-09T14:20:00,2026-07-15T09:30:00,2026-07-15T22:15:00,0.635736,False,DEL-MRU_2026-07-09_2026-07-15
10957-2607080410--32348-1-14325-2607081710|14325-2607161830--32348-1-10957-2607170905,DEL,MRU,2026-07-08,2026-07-16,79938.0,"₹79,938",INR,870,785,1,1,Emirates,Emirates,2026-07-08T04:10:00,2026-07-08T17:10:00,2026-07-16T18:30:00,2026-07-17T09:05:00,0.540763,False,DEL-MRU_2026-07-08_2026-07-16
10957-2607080410--32348-1-14325-2607081710|14325-2607161615--32348-1-10957-2607170905,DEL,MRU,2026-07-08,2026-07-16,79938.0,"₹79,938",INR,870,920,1,1,Emirates,Emirates,2026-07-08T04:10:00,2026-07-08T17:10:00,2026-07-16T16:15:00,2026-07-17T09:05:00,0.499979,False,DEL-MRU_2026-07-08_2026-07-16
10957-2607080410--32348-1-14325-2607081710|14325-2607162150--32348-1-10957-2607171445,DEL,MRU,2026-07-08,2026-07-16,79938.0,"₹79,938",INR,870,925,1,1,Emirates,Emirates,2026-07-08T04:10:00,2026-07-08T17:10:00,2026-07-16T21:50:00,2026-07-17T14:45:00,0.498586,False,DEL-MRU_2026-07-08_2026-07-16
10957-2607090410--32348-1-14325-2607091710|14325-2607162150--32348-1-10957-2607171445,DEL,MRU,2026-07-09,2026-07-16,79938.0,"₹79,938",INR,870,925,1,1,Emirates,Emirates,2026-07-09T04:10:00,2026-07-09T17:10:00,2026-07-16T21:50:00,2026-07-17T14:45:00,0.495994,False,DEL-MRU_2026-07-09_2026-07-16
10957-2607090410--32348-1-14325-2607091710|14325-2607161830--32348-1-10957-2607171445,DEL,MRU,2026-07-09,2026-07-16,79938.0,"₹79,938",INR,870,1125,1,1,Emirates,Emirates,2026-07-09T04:10:00,2026-07-09T17:10:00,2026-07-16T18:30:00,2026-07-17T14:45:00,0.44627,False,DEL-MRU_2026-07-09_2026-07-16
10957-2607090410--32348-1-14325-2607091710|14325-2607161615--32348-1-10957-2607171445,DEL,MRU,2026-07-09,2026-07-16,79938.0,"₹79,938",INR,870,1260,1,1,Emirates,Emirates,2026-07-09T04:10:00,2026-07-09T17:10:00,2026-07-16T16:15:00,2026-07-17T14:45:00,0.417985,False,DEL-MRU_2026-07-09_2026-07-16
10957-2607091100--32348-1-14325-2607100925|14325-2607161830--32348-1-10957-2607170905,DEL,MRU,2026-07-09,2026-07-16,79938.0,"₹79,938",INR,1435,785,1,1,Emirates,Emirates,2026-07-09T11:00:00,2026-07-10T09:25:00,2026-07-16T18:30:00,2026-07-17T09:05:00,0.40108,False,DEL-MRU_2026-07-09_2026-07-16
10957-2607091100--32348-1-14325-2607100925|14325-2607161615--32348-1-10957-2607170905,DEL,MRU,2026-07-09,2026-07-16,79938.0,"₹79,938",INR,1435,920,1,1,Emirates,Emirates,2026-07-09T11:00:00,2026-07-10T09:25:00,2026-07-16T16:15:00,2026-07-17T09:05:00,0.378088,False,DEL-MRU_2026-07-09_2026-07-16
10957-2607091100--32348-1-14325-2607100925|14325-2607162150--32348-1-10957-2607171445,DEL,MRU,2026-07-09,2026-07-16,79938.0,"₹79,938",INR,1435,925,1,1,Emirates,Emirates,2026-07-09T11:00:00,2026-07-10T09:25:00,2026-07-16T21:50:00,2026-07-17T14:45:00,0.377287,False,DEL-MRU_2026-07-09_2026-07-16
10957-2607090410--32348-1-14325-2607091710|14325-2607172150--32348-1-10957-2607190225,DEL,MRU,2026-07-09,2026-07-17,79938.0,"₹79,938",INR,870,1625,1,1,Emirates,Emirates,2026-07-09T04:10:00,2026-07-09T17:10:00,2026-07-17T21:50:00,2026-07-19T02:25:00,0.359244,False,DEL-MRU_2026-07-09_2026-07-17
10957-2607091100--32348-1-14325-2607100925|14325-2607172150--32348-1-10957-2607182025,DEL,MRU,2026-07-09,2026-07-17,79938.0,"₹79,938",INR,1435,1265,1,1,Emirates,Emirates,2026-07-09T11:00:00,2026-07-10T09:25:00,2026-07-17T21:50:00,2026-07-18T20:25:00,0.332001,False,DEL-MRU_2026-07-09_2026-07-17
10957-2607101100--32348-1-14325-2607110925|14325-2607151830--32348-1-10957-2607160905,DEL,MRU,2026-07-10,2026-07-15,79938.0,"₹79,938",INR,1435,785,1,1,Emirates,Emirates,2026-07-10T11:00:00,2026-07-11T09:25:00,2026-07-15T18:30:00,2026-07-16T09:05:00,0.35974,False,DEL-MRU_2026-07-10_2026-07-15
10957-2607101100--32348-1-14325-2607110925|14325-2607152150--32348-1-10957-2607162025,DEL,MRU,2026-07-10,2026-07-15,79938.0,"₹79,938",INR,1435,1265,1,1,Emirates,Emirates,2026-07-10T11:00:00,2026-07-11T09:25:00,2026-07-15T21:50:00,2026-07-16T20:25:00,0.295786,False,DEL-MRU_2026-07-10_2026-07-15
9436-2607090440--32348-1-14325-2607091430|14325-2607160930--32672-1-9436-2607162255,AMD,MRU,2026-07-09,2026-07-16,79956.0,"₹79,956",INR,680,715,1,1,Emirates,Air India,2026-07-09T04:40:00,2026-07-09T14:30:00,2026-07-16T09:30:00,2026-07-16T22:55:00,0.666004,False,AMD-MRU_2026-07-09_2026-07-16
10075-2607100425--32348-1-14325-2607101710|14325-2607171830--32348-1-10075-2607182045,BOM,MRU,2026-07-10,2026-07-17,79993.0,"₹79,993",INR,855,1485,1,1,Emirates,Emirates,2026-07-10T04:25:00,2026-07-10T17:10:00,2026-07-17T18:30:00,2026-07-18T20:45:00,0.222245,False,BOM-MRU_2026-07-10_2026-07-17
"9436-2607092230--30643,-32672-1-14325-2607100630|14325-2607150930--32672-1-9436-2607152255",AMD,MRU,2026-07-09,2026-07-15,80017.0,"₹80,017",INR,570,715,1,1,"Akasa Air, Air India",Air India,2026-07-09T22:30:00,2026-07-10T06:30:00,2026-07-15T09:30:00,2026-07-15T22:55:00,0.619769,False,AMD-MRU_2026-07-09_2026-07-15
10075-2607092220--32213-1-14325-2607100830|14325-2607170930--32672-0-10075-2607171720,BOM,MRU,2026-07-09,2026-07-17,80045.0,"₹80,045",INR,700,380,1,0,IndiGo,Air India,2026-07-09T22:20:00,2026-07-10T08:30:00,2026-07-17T09:30:00,2026-07-17T17:20:00,0.514393,False,BOM-MRU_2026-07-09_2026-07-17
10075-2607092130--32213-1-14325-2607100830|14325-2607170930--32672-0-10075-2607171720,BOM,MRU,2026-07-09,2026-07-17,80045.0,"₹80,045",INR,750,380,1,0,IndiGo,Air India,2026-07-09T21:30:00,2026-07-10T08:30:00,2026-07-17T09:30:00,2026-07-17T17:20:00,0.504323,False,BOM-MRU_2026-07-09_2026-07-17
10957-2607080410--32348-1-14325-2607081710|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-08,2026-07-17,80046.0,"₹80,046",INR,870,675,1,1,Emirates,IndiGo,2026-07-08T04:10:00,2026-07-08T17:10:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.583018,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607091625--32348-1-14325-2607100925|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-09,2026-07-17,80046.0,"₹80,046",INR,1110,675,1,1,Emirates,IndiGo,2026-07-09T16:25:00,2026-07-10T09:25:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.501509,False,DEL-MRU_2026-07-09_2026-07-17
10957-2607091100--32348-1-14325-2607100925|14325-2607170930--32213-1-10957-2607172215,DEL,MRU,2026-07-09,2026-07-17,80076.0,"₹80,076",INR,1435,675,1,1,Emirates,IndiGo,2026-07-09T11:00:00,2026-07-10T09:25:00,2026-07-17T09:30:00,2026-07-17T22:15:00,0.424103,False,DEL-MRU_2026-07-09_2026-07-17
10075-2607101100--32213-1-14325-2607110830|14325-2607170930--32672-0-10075-2607171720,BOM,MRU,2026-07-10,2026-07-17,80105.0,"₹80,105",INR,1380,380,1,0,IndiGo,Air India,2026-07-10T11:00:00,2026-07-11T08:30:00,2026-07-17T09:30:00,2026-07-17T17:20:00,0.295071,False,BOM-MRU_2026-07-10_2026-07-17
"10957-2607102130--32672,-32652-1-14325-2607111315|14325-2607152100--32652-0-10957-2607160615",DEL,MRU,2026-07-10,2026-07-15,80178.0,"₹80,178",INR,1035,465,1,0,"Air India, Air Mauritius",Air Mauritius,2026-07-10T21:30:00,2026-07-11T13:15:00,2026-07-15T21:00:00,2026-07-16T06:15:00,0.612626,False,DEL-MRU_2026-07-10_2026-07-15
"10957-2607102100--32672,-32652-1-14325-2607111315|14325-2607152100--32652-0-10957-2607160615",DEL,MRU,2026-07-10,2026-07-15,80178.0,"₹80,178",INR,1065,465,1,0,"Air India, Air Mauritius",Air Mauritius,2026-07-10T21:00:00,2026-07-11T13:15:00,2026-07-15T21:00:00,2026-07-16T06:15:00,0.520413,False,DEL-MRU_2026-07-10_2026-07-15
